"files" "churn" "linecount" "relchurn"
"10554" "lib/public_key/test/pkits_SUITE_data/pkits/smime-pem/ValidURInameConstraintsTest36EE.pem" 1 62 0.0161290322580645
"10556" "lib/public_key/test/pkits_SUITE_data/pkits/smime-pem/ValidUTF8StringCaseInsensitiveMatchTest11EE.pem" 1 62 0.0161290322580645
"10558" "lib/public_key/test/pkits_SUITE_data/pkits/smime-pem/ValidUTF8StringEncodedNamesTest9EE.pem" 1 61 0.0163934426229508
"10559" "lib/public_key/test/pkits_SUITE_data/pkits/smime-pem/WrongCRLCACert.pem" 1 60 0.0166666666666667
"10560" "lib/public_key/test/pkits_SUITE.erl" 17 1605 0.0105919003115265
"10561" "lib/public_key/test/public_key_SUITE_data/auth_keys" 2 7 0.285714285714286
"10562" "lib/public_key/test/public_key_SUITE_data/cacerts.pem" 1 43 0.0232558139534884
"10563" "lib/public_key/test/public_key_SUITE_data/client_cert.pem" 1 22 0.0454545454545455
"10564" "lib/public_key/test/public_key_SUITE_data/client_key.pem" 1 15 0.0666666666666667
"10565" "lib/public_key/test/public_key_SUITE_data/dh.pem" 1 3 0.333333333333333
"10566" "lib/public_key/test/public_key_SUITE_data/dsa_pub.pem" 1 12 0.0833333333333333
"10567" "lib/public_key/test/public_key_SUITE_data/dsa.pem" 1 12 0.0833333333333333
"10568" "lib/public_key/test/public_key_SUITE_data/known_hosts" 2 8 0.25
"10569" "lib/public_key/test/public_key_SUITE_data/openssh_dsa_pub" 1 1 1
"10570" "lib/public_key/test/public_key_SUITE_data/openssh_dsa_with_comment_pub" 1 3 0.333333333333333
"10571" "lib/public_key/test/public_key_SUITE_data/openssh_rsa_pub" 1 1 1
"10572" "lib/public_key/test/public_key_SUITE_data/pkcs7_cert.pem" 1 23 0.0434782608695652
"10573" "lib/public_key/test/public_key_SUITE_data/req.pem" 1 12 0.0833333333333333
"10574" "lib/public_key/test/public_key_SUITE_data/rsa_pub_key.pem" 1 4 0.25
"10575" "lib/public_key/test/public_key_SUITE_data/rsa_pub.pem" 1 4 0.25
"10576" "lib/public_key/test/public_key_SUITE_data/rsa.pem" 1 15 0.0666666666666667
"10577" "lib/public_key/test/public_key_SUITE_data/server_cert.pem" 1 22 0.0454545454545455
"10578" "lib/public_key/test/public_key_SUITE_data/server_key.pem" 1 15 0.0666666666666667
"10579" "lib/public_key/test/public_key_SUITE_data/ssh_rsa_long_comment_pub" 1 9 0.111111111111111
"10580" "lib/public_key/test/public_key_SUITE_data/ssh_rsa_long_header_pub" 1 9 0.111111111111111
"10581" "lib/public_key/test/public_key_SUITE_data/ssh1_auth_keys" 2 9 0.222222222222222
"10582" "lib/public_key/test/public_key_SUITE_data/ssh1_known_hosts" 2 3 0.666666666666667
"10583" "lib/public_key/test/public_key_SUITE_data/ssh2_dsa_comment_pub" 1 13 0.0769230769230769
"10584" "lib/public_key/test/public_key_SUITE_data/ssh2_dsa_pub" 1 12 0.0833333333333333
"10585" "lib/public_key/test/public_key_SUITE_data/ssh2_rsa_comment_pub" 1 7 0.142857142857143
"10586" "lib/public_key/test/public_key_SUITE_data/ssh2_rsa_pub" 1 13 0.0769230769230769
"10587" "lib/public_key/test/public_key_SUITE_data/ssh2_subject_pub" 1 8 0.125
"10588" "lib/public_key/test/public_key_SUITE.erl" 36 726 0.0495867768595041
"10589" "lib/public_key/test/public_key.cover" 2 4 0.5
"10590" "lib/public_key/test/public_key.spec" 3 1 3
"10591" "lib/public_key/vsn.mk" 25 1 25
"10592" "lib/reltool/AUTHORS" 1 4 0.25
"10593" "lib/reltool/bin/reltool.escript" 3 249 0.0120481927710843
"10594" "lib/reltool/doc/html/.gitignore" 1 0 Inf
"10595" "lib/reltool/doc/man3/.gitignore" 1 0 Inf
"10596" "lib/reltool/doc/pdf/.gitignore" 1 0 Inf
"10598" "lib/reltool/doc/src/book.xml" 1 48 0.0208333333333333
"10600" "lib/reltool/doc/src/files.mk" 2 38 0.0526315789473684
"10602" "lib/reltool/doc/src/Makefile" 4 109 0.036697247706422
"10605" "lib/reltool/doc/src/notes.xml" 12 580 0.0206896551724138
"10607" "lib/reltool/doc/src/part.xml" 1 43 0.0232558139534884
"10609" "lib/reltool/doc/src/ref_man.xml" 1 41 0.024390243902439
"10610" "lib/reltool/doc/src/reltool_examples.xml" 4 476 0.00840336134453781
"10611" "lib/reltool/doc/src/reltool_intro.xml" 1 98 0.0102040816326531
"10612" "lib/reltool/doc/src/reltool_usage.xml" 4 398 0.0100502512562814
"10613" "lib/reltool/doc/src/reltool.xml" 16 815 0.0196319018404908
"10616" "lib/reltool/ebin/.gitignore" 1 0 Inf
"10617" "lib/reltool/examples/display_args" 1 8 0.125
"10618" "lib/reltool/examples/Makefile" 3 79 0.0379746835443038
"10619" "lib/reltool/examples/mnesia_core_dump_viewer" 1 54 0.0185185185185185
"10620" "lib/reltool/info" 1 7 0.142857142857143
"10621" "lib/reltool/Makefile" 1 37 0.027027027027027
"10622" "lib/reltool/src/files.mk" 1 32 0.03125
"10623" "lib/reltool/src/Makefile" 8 108 0.0740740740740741
"10624" "lib/reltool/src/reltool_app_win.erl" 5 989 0.00505561172901921
"10625" "lib/reltool/src/reltool_fgraph_win.erl" 2 797 0.00250941028858218
"10626" "lib/reltool/src/reltool_fgraph.erl" 2 169 0.0118343195266272
"10627" "lib/reltool/src/reltool_fgraph.hrl" 1 44 0.0227272727272727
"10628" "lib/reltool/src/reltool_mod_win.erl" 8 842 0.00950118764845606
"10629" "lib/reltool/src/reltool_server.erl" 30 2130 0.0140845070422535
"10630" "lib/reltool/src/reltool_sys_win.erl" 14 1647 0.00850030358227079
"10631" "lib/reltool/src/reltool_target.erl" 21 1546 0.0135834411384217
"10632" "lib/reltool/src/reltool_utils.erl" 13 663 0.0196078431372549
"10633" "lib/reltool/src/reltool.app.src" 4 38 0.105263157894737
"10634" "lib/reltool/src/reltool.appup.src" 1 22 0.0454545454545455
"10635" "lib/reltool/src/reltool.erl" 8 191 0.0418848167539267
"10636" "lib/reltool/src/reltool.hrl" 18 309 0.058252427184466
"10637" "lib/reltool/test/Makefile" 10 85 0.117647058823529
"10638" "lib/reltool/test/README" 1 30 0.0333333333333333
"10639" "lib/reltool/test/reltool_app_SUITE.erl" 11 292 0.0376712328767123
"10640" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/x-1.0/ebin/x.app" 1 7 0.142857142857143
"10641" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/x-1.0/src/x1.erl" 1 5 0.2
"10642" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/x-1.0/src/x2.erl" 1 5 0.2
"10643" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/x-1.0/src/x3.erl" 1 5 0.2
"10644" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/y-1.0/ebin/y.app" 1 7 0.142857142857143
"10645" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/y-1.0/src/y1.erl" 1 5 0.2
"10646" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/y-1.0/src/y2.erl" 1 5 0.2
"10647" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/y-1.0/src/y3.erl" 1 5 0.2
"10648" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/z-1.0/ebin/z.app" 1 7 0.142857142857143
"10649" "lib/reltool/test/reltool_manual_gui_SUITE_data/dependencies/z-1.0/src/z1.erl" 1 5 0.2
"10650" "lib/reltool/test/reltool_manual_gui_SUITE_data/faulty_app_file/a-1.0/ebin/a.app" 1 1 1
"10651" "lib/reltool/test/reltool_manual_gui_SUITE_data/faulty_app_file/a-1.0/src/a_sup.erl" 1 37 0.027027027027027
"10652" "lib/reltool/test/reltool_manual_gui_SUITE_data/faulty_app_file/a-1.0/src/a.erl" 1 49 0.0204081632653061
"10653" "lib/reltool/test/reltool_manual_gui_SUITE_data/Makefile.src" 1 28 0.0357142857142857
"10654" "lib/reltool/test/reltool_manual_gui_SUITE.erl" 3 266 0.0112781954887218
"10655" "lib/reltool/test/reltool_server_SUITE_data/dependencies/x-1.0/ebin/x.app" 1 7 0.142857142857143
"10656" "lib/reltool/test/reltool_server_SUITE_data/dependencies/x-1.0/src/x1.erl" 1 5 0.2
"10657" "lib/reltool/test/reltool_server_SUITE_data/dependencies/x-1.0/src/x2.erl" 1 5 0.2
"10658" "lib/reltool/test/reltool_server_SUITE_data/dependencies/x-1.0/src/x3.erl" 1 5 0.2
"10659" "lib/reltool/test/reltool_server_SUITE_data/dependencies/y-1.0/ebin/y.app" 2 7 0.285714285714286
"10660" "lib/reltool/test/reltool_server_SUITE_data/dependencies/y-1.0/src/y0.erl" 1 5 0.2
"10661" "lib/reltool/test/reltool_server_SUITE_data/dependencies/y-1.0/src/y1.erl" 1 5 0.2
"10662" "lib/reltool/test/reltool_server_SUITE_data/dependencies/y-1.0/src/y2.erl" 1 5 0.2
"10663" "lib/reltool/test/reltool_server_SUITE_data/dependencies/z-1.0/ebin/z.app" 1 7 0.142857142857143
"10664" "lib/reltool/test/reltool_server_SUITE_data/dependencies/z-1.0/src/z1.erl" 1 5 0.2
"10665" "lib/reltool/test/reltool_server_SUITE_data/dupl_mod/a-1.0/ebin/a.app" 1 7 0.142857142857143
"10666" "lib/reltool/test/reltool_server_SUITE_data/escript/someapp-1.0/ebin/someapp.app" 1 6 0.166666666666667
"10667" "lib/reltool/test/reltool_server_SUITE_data/escript/someapp-1.0/src/mymod.erl" 1 26 0.0384615384615385
"10668" "lib/reltool/test/reltool_server_SUITE_data/faulty_app_file/a-1.0/ebin/a.app" 1 1 1
"10669" "lib/reltool/test/reltool_server_SUITE_data/faulty_app_file/a-1.0/src/a_sup.erl" 1 37 0.027027027027027
"10670" "lib/reltool/test/reltool_server_SUITE_data/faulty_app_file/a-1.0/src/a.erl" 1 49 0.0204081632653061
"10671" "lib/reltool/test/reltool_server_SUITE_data/Makefile.src" 5 66 0.0757575757575758
"10672" "lib/reltool/test/reltool_server_SUITE_data/non_standard_vsn_id/b-first/ebin/b.app" 1 6 0.166666666666667
"10673" "lib/reltool/test/reltool_server_SUITE_data/non_standard_vsn_id/b-first/src/b.erl" 1 4 0.25
"10674" "lib/reltool/test/reltool_server_SUITE_data/non_standard_vsn_id/b-second/ebin/b.app" 1 6 0.166666666666667
"10675" "lib/reltool/test/reltool_server_SUITE_data/non_standard_vsn_id/b-second/src/b.erl" 1 4 0.25
"10676" "lib/reltool/test/reltool_server_SUITE_data/otp_9229/x-1.0/ebin/x.app" 1 7 0.142857142857143
"10677" "lib/reltool/test/reltool_server_SUITE_data/otp_9229/x-1.0/src/mylib.erl" 1 4 0.25
"10678" "lib/reltool/test/reltool_server_SUITE_data/otp_9229/x-1.0/src/x.erl" 1 4 0.25
"10679" "lib/reltool/test/reltool_server_SUITE_data/otp_9229/y-1.0/ebin/y.app" 1 7 0.142857142857143
"10680" "lib/reltool/test/reltool_server_SUITE_data/otp_9229/y-1.0/src/mylib.erl" 1 4 0.25
"10681" "lib/reltool/test/reltool_server_SUITE_data/otp_9229/y-1.0/src/y.erl" 1 4 0.25
"10682" "lib/reltool/test/reltool_server_SUITE_data/slim/a-1.0/ebin/a.app" 1 7 0.142857142857143
"10683" "lib/reltool/test/reltool_server_SUITE_data/slim/a-1.0/src/a_sup.erl" 1 37 0.027027027027027
"10684" "lib/reltool/test/reltool_server_SUITE_data/slim/a-1.0/src/a.erl" 1 49 0.0204081632653061
"10685" "lib/reltool/test/reltool_server_SUITE_data/sort_apps/x-1.0/ebin/x.app" 1 7 0.142857142857143
"10686" "lib/reltool/test/reltool_server_SUITE_data/sort_apps/y-1.0/ebin/y.app" 1 7 0.142857142857143
"10687" "lib/reltool/test/reltool_server_SUITE_data/sort_apps/z-1.0/ebin/z.app" 2 8 0.25
"10688" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/b-1.0/ebin/b.app" 1 6 0.166666666666667
"10689" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/b-1.0/rel/.gitignore" 1 0 Inf
"10690" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/b-1.0/src/b.erl" 1 4 0.25
"10691" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/b-3.0/ebin/b.app" 1 6 0.166666666666667
"10692" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/b-3.0/src/b.erl" 1 4 0.25
"10693" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/lib2/b-2.0/ebin/b.app" 1 6 0.166666666666667
"10694" "lib/reltool/test/reltool_server_SUITE_data/use_selected_vsn/lib2/b-2.0/src/b.erl" 1 4 0.25
"10695" "lib/reltool/test/reltool_server_SUITE.erl" 38 2539 0.0149665222528555
"10696" "lib/reltool/test/reltool_test_lib.erl" 5 325 0.0153846153846154
"10697" "lib/reltool/test/reltool_test_lib.hrl" 3 60 0.05
"10698" "lib/reltool/test/reltool_wx_SUITE.erl" 11 106 0.10377358490566
"10699" "lib/reltool/test/reltool.cover" 1 2 0.5
"10700" "lib/reltool/test/reltool.spec" 4 2 2
"10701" "lib/reltool/test/rtt" 2 55 0.0363636363636364
"10702" "lib/reltool/test/rtt.erl" 2 154 0.012987012987013
"10703" "lib/reltool/vsn.mk" 15 1 15
"10704" "lib/runtime_tools/AUTHORS" 1 6 0.166666666666667
"10705" "lib/runtime_tools/c_src/dtrace_user.d" 4 33 0.121212121212121
"10706" "lib/runtime_tools/c_src/dyntrace.c" 4 127 0.031496062992126
"10707" "lib/runtime_tools/c_src/Makefile" 1 5 0.2
"10708" "lib/runtime_tools/c_src/Makefile.in" 9 186 0.0483870967741935
"10709" "lib/runtime_tools/c_src/trace_file_drv.c" 6 694 0.00864553314121038
"10710" "lib/runtime_tools/c_src/trace_ip_drv.c" 7 936 0.00747863247863248
"10711" "lib/runtime_tools/doc/html/.gitignore" 1 0 Inf
"10712" "lib/runtime_tools/doc/man3/.gitignore" 1 0 Inf
"10713" "lib/runtime_tools/doc/man6/.gitignore" 1 0 Inf
"10714" "lib/runtime_tools/doc/pdf/.gitignore" 1 0 Inf
"10715" "lib/runtime_tools/doc/src/book.xml" 3 49 0.0612244897959184
"10716" "lib/runtime_tools/doc/src/dbg.xml" 6 1205 0.00497925311203319
"10717" "lib/runtime_tools/doc/src/dyntrace.xml" 3 209 0.0143540669856459
"10718" "lib/runtime_tools/doc/src/erts_alloc_config.xml" 2 211 0.00947867298578199
"10719" "lib/runtime_tools/doc/src/fascicules.xml" 1 15 0.0666666666666667
"10721" "lib/runtime_tools/doc/src/Makefile" 5 130 0.0384615384615385
"10722" "lib/runtime_tools/doc/src/note.gif" 1 16 0.0625
"10723" "lib/runtime_tools/doc/src/notes_history.xml" 2 48 0.0416666666666667
"10724" "lib/runtime_tools/doc/src/notes.xml" 11 814 0.0135135135135135
"10725" "lib/runtime_tools/doc/src/part_notes_history.xml" 2 38 0.0526315789473684
"10726" "lib/runtime_tools/doc/src/part_notes.xml" 1 38 0.0263157894736842
"10727" "lib/runtime_tools/doc/src/part.xml" 1 42 0.0238095238095238
"10728" "lib/runtime_tools/doc/src/ref_man.xml" 3 39 0.0769230769230769
"10729" "lib/runtime_tools/doc/src/runtime_tools_app.xml" 2 56 0.0357142857142857
"10730" "lib/runtime_tools/doc/src/warning.gif" 1 12 0.0833333333333333
"10731" "lib/runtime_tools/ebin/.gitignore" 1 0 Inf
"10732" "lib/runtime_tools/examples/dist.d" 2 62 0.032258064516129
"10733" "lib/runtime_tools/examples/dist.systemtap" 2 76 0.0263157894736842
"10734" "lib/runtime_tools/examples/driver1.d" 2 114 0.0175438596491228
"10735" "lib/runtime_tools/examples/driver1.systemtap" 2 125 0.016
"10736" "lib/runtime_tools/examples/efile_drv.d" 2 104 0.0192307692307692
"10737" "lib/runtime_tools/examples/efile_drv.systemtap" 2 112 0.0178571428571429
"10738" "lib/runtime_tools/examples/function-calls.d" 3 57 0.0526315789473684
"10739" "lib/runtime_tools/examples/function-calls.systemtap" 3 67 0.0447761194029851
"10740" "lib/runtime_tools/examples/garbage-collection.d" 2 39 0.0512820512820513
"10741" "lib/runtime_tools/examples/garbage-collection.systemtap" 2 49 0.0408163265306122
"10742" "lib/runtime_tools/examples/memory1.d" 2 41 0.0487804878048781
"10743" "lib/runtime_tools/examples/memory1.systemtap" 2 51 0.0392156862745098
"10744" "lib/runtime_tools/examples/messages.d" 2 94 0.0212765957446809
"10745" "lib/runtime_tools/examples/messages.systemtap" 2 87 0.0229885057471264
"10746" "lib/runtime_tools/examples/port1.d" 2 142 0.0140845070422535
"10747" "lib/runtime_tools/examples/port1.systemtap" 2 151 0.0132450331125828
"10748" "lib/runtime_tools/examples/process-scheduling.d" 2 35 0.0571428571428571
"10749" "lib/runtime_tools/examples/process-scheduling.systemtap" 2 45 0.0444444444444444
"10750" "lib/runtime_tools/examples/spawn-exit.d" 2 41 0.0487804878048781
"10751" "lib/runtime_tools/examples/spawn-exit.systemtap" 2 51 0.0392156862745098
"10752" "lib/runtime_tools/examples/user-probe-n.d" 1 44 0.0227272727272727
"10753" "lib/runtime_tools/examples/user-probe-n.systemtap" 1 53 0.0188679245283019
"10754" "lib/runtime_tools/examples/user-probe.d" 2 36 0.0555555555555556
"10755" "lib/runtime_tools/examples/user-probe.systemtap" 3 46 0.0652173913043478
"10756" "lib/runtime_tools/include/observer_backend.hrl" 1 42 0.0238095238095238
"10757" "lib/runtime_tools/info" 1 2 0.5
"10758" "lib/runtime_tools/Makefile" 1 38 0.0263157894736842
"10759" "lib/runtime_tools/priv/.gitignore" 1 0 Inf
"10760" "lib/runtime_tools/src/appmon_info.erl" 2 960 0.00208333333333333
"10761" "lib/runtime_tools/src/dbg.erl" 6 1799 0.00333518621456365
"10762" "lib/runtime_tools/src/dyntrace.erl" 6 352 0.0170454545454545
"10763" "lib/runtime_tools/src/erts_alloc_config.erl" 4 672 0.00595238095238095
"10770" "lib/runtime_tools/src/Makefile" 11 114 0.0964912280701754
"10771" "lib/runtime_tools/src/observer_backend.erl" 6 626 0.00958466453674121
"10772" "lib/runtime_tools/src/percept_profile.erl" 2 193 0.0103626943005181
"10773" "lib/runtime_tools/src/runtime_tools_sup.erl" 7 42 0.166666666666667
"10774" "lib/runtime_tools/src/runtime_tools.app.src" 8 30 0.266666666666667
"10775" "lib/runtime_tools/src/runtime_tools.appup.src" 1 19 0.0526315789473684
"10776" "lib/runtime_tools/src/runtime_tools.erl" 1 49 0.0204081632653061
"10777" "lib/runtime_tools/src/ttb_autostart.erl" 1 55 0.0181818181818182
"10778" "lib/runtime_tools/test/dbg_SUITE_data/dbg_test.erl" 1 87 0.0114942528735632
"10779" "lib/runtime_tools/test/dbg_SUITE_data/exref_td.erl" 1 50 0.02
"10780" "lib/runtime_tools/test/dbg_SUITE.erl" 10 917 0.0109051254089422
"10781" "lib/runtime_tools/test/dyntrace_SUITE.erl" 1 224 0.00446428571428571
"10782" "lib/runtime_tools/test/erts_alloc_config_SUITE.erl" 8 226 0.0353982300884956
"10785" "lib/runtime_tools/test/Makefile" 6 64 0.09375
"10786" "lib/runtime_tools/test/runtime_tools_SUITE.erl" 8 74 0.108108108108108
"10787" "lib/runtime_tools/test/runtime_tools.cover" 2 3 0.666666666666667
"10788" "lib/runtime_tools/test/runtime_tools.spec" 3 1 3
"10789" "lib/runtime_tools/vsn.mk" 12 1 12
"10790" "lib/sasl/AUTHORS" 1 11 0.0909090909090909
"10791" "lib/sasl/doc/html/.gitignore" 1 0 Inf
"10792" "lib/sasl/doc/man3/.gitignore" 1 0 Inf
"10793" "lib/sasl/doc/man4/.gitignore" 1 0 Inf
"10794" "lib/sasl/doc/man6/.gitignore" 1 0 Inf
"10795" "lib/sasl/doc/pdf/.gitignore" 1 0 Inf
"10796" "lib/sasl/doc/src/alarm_handler.xml" 2 125 0.016
"10797" "lib/sasl/doc/src/appup.xml" 6 377 0.0159151193633952
"10798" "lib/sasl/doc/src/book.xml" 1 49 0.0204081632653061
"10799" "lib/sasl/doc/src/error_logging.xml" 1 385 0.0025974025974026
"10800" "lib/sasl/doc/src/fascicules.xml" 1 18 0.0555555555555556
"10802" "lib/sasl/doc/src/Makefile" 2 133 0.0150375939849624
"10803" "lib/sasl/doc/src/note.gif" 1 16 0.0625
"10804" "lib/sasl/doc/src/notes_history.xml" 1 128 0.0078125
"10805" "lib/sasl/doc/src/notes.xml" 13 846 0.0153664302600473
"10806" "lib/sasl/doc/src/overload.xml" 1 151 0.00662251655629139
"10807" "lib/sasl/doc/src/part_notes_history.xml" 2 38 0.0526315789473684
"10808" "lib/sasl/doc/src/part_notes.xml" 1 38 0.0263157894736842
"10809" "lib/sasl/doc/src/part.xml" 1 38 0.0263157894736842
"10810" "lib/sasl/doc/src/rb.xml" 5 256 0.01953125
"10811" "lib/sasl/doc/src/ref_man.xml" 1 46 0.0217391304347826
"10812" "lib/sasl/doc/src/rel.xml" 3 105 0.0285714285714286
"10813" "lib/sasl/doc/src/rel/bar.1.erl" 1 17 0.0588235294117647
"10814" "lib/sasl/doc/src/rel/bar.2.erl" 1 13 0.0769230769230769
"10815" "lib/sasl/doc/src/rel/ge_h.1.erl" 1 28 0.0357142857142857
"10816" "lib/sasl/doc/src/rel/ge_h.2.erl" 1 31 0.032258064516129
"10817" "lib/sasl/doc/src/rel/gs1.1.erl" 1 30 0.0333333333333333
"10818" "lib/sasl/doc/src/rel/gs1.2.erl" 1 35 0.0285714285714286
"10819" "lib/sasl/doc/src/rel/gs1.3.erl" 1 36 0.0277777777777778
"10820" "lib/sasl/doc/src/rel/gs2.1.erl" 1 31 0.032258064516129
"10821" "lib/sasl/doc/src/rel/gs2.2.erl" 1 38 0.0263157894736842
"10822" "lib/sasl/doc/src/rel/lists2.1.erl" 1 8 0.125
"10823" "lib/sasl/doc/src/rel/lists2.2.erl" 1 13 0.0769230769230769
"10824" "lib/sasl/doc/src/rel/portc.1.erl" 1 31 0.032258064516129
"10825" "lib/sasl/doc/src/rel/portc.2.erl" 1 34 0.0294117647058824
"10826" "lib/sasl/doc/src/rel/sp.1.erl" 1 46 0.0217391304347826
"10827" "lib/sasl/doc/src/rel/sp.2.erl" 1 58 0.0172413793103448
"10828" "lib/sasl/doc/src/rel/sup.1.erl" 1 11 0.0909090909090909
"10829" "lib/sasl/doc/src/rel/sup.2.erl" 1 10 0.1
"10830" "lib/sasl/doc/src/release_handler.xml" 8 772 0.0103626943005181
"10831" "lib/sasl/doc/src/relup.xml" 2 93 0.021505376344086
"10832" "lib/sasl/doc/src/sasl_app.xml" 2 187 0.0106951871657754
"10833" "lib/sasl/doc/src/sasl_intro.xml" 1 51 0.0196078431372549
"10834" "lib/sasl/doc/src/script.xml" 2 168 0.0119047619047619
"10835" "lib/sasl/doc/src/systools.xml" 8 380 0.0210526315789474
"10836" "lib/sasl/doc/src/warning.gif" 1 12 0.0833333333333333
"10837" "lib/sasl/ebin/.gitignore" 1 0 Inf
"10838" "lib/sasl/examples/ebin/.gitignore" 1 0 Inf
"10839" "lib/sasl/examples/src/Makefile" 5 78 0.0641025641025641
"10840" "lib/sasl/examples/src/target_system.erl" 2 261 0.00766283524904215
"10841" "lib/sasl/include/.gitignore" 1 0 Inf
"10842" "lib/sasl/info" 1 3 0.333333333333333
"10843" "lib/sasl/Makefile" 2 37 0.0540540540540541
"10844" "lib/sasl/priv/mibs/.gitignore" 1 0 Inf
"10845" "lib/sasl/priv/test/.gitignore" 1 0 Inf
"10846" "lib/sasl/src/alarm_handler.erl" 1 95 0.0105263157894737
"10847" "lib/sasl/src/erlsrv.erl" 2 441 0.00453514739229025
"10848" "lib/sasl/src/format_lib_supp.erl" 1 224 0.00446428571428571
"10849" "lib/sasl/src/Makefile" 6 100 0.06
"10850" "lib/sasl/src/misc_supp.erl" 1 106 0.00943396226415094
"10851" "lib/sasl/src/overload.erl" 4 231 0.0173160173160173
"10852" "lib/sasl/src/rb_format_supp.erl" 1 155 0.00645161290322581
"10853" "lib/sasl/src/rb.erl" 11 910 0.0120879120879121
"10854" "lib/sasl/src/release_handler_1.erl" 14 799 0.0175219023779725
"10855" "lib/sasl/src/release_handler.erl" 20 2298 0.00870322019147084
"10856" "lib/sasl/src/sasl_report_file_h.erl" 1 60 0.0166666666666667
"10857" "lib/sasl/src/sasl_report_tty_h.erl" 1 50 0.02
"10858" "lib/sasl/src/sasl_report.erl" 2 147 0.0136054421768707
"10859" "lib/sasl/src/sasl.app.src" 2 48 0.0416666666666667
"10860" "lib/sasl/src/sasl.appup.src" 3 29 0.103448275862069
"10861" "lib/sasl/src/sasl.erl" 4 173 0.023121387283237
"10862" "lib/sasl/src/si_sasl_supp.erl" 4 379 0.0105540897097625
"10863" "lib/sasl/src/si.erl" 1 168 0.00595238095238095
"10864" "lib/sasl/src/systools_lib.erl" 3 225 0.0133333333333333
"10865" "lib/sasl/src/systools_make.erl" 17 2339 0.00726806327490381
"10866" "lib/sasl/src/systools_rc.erl" 5 1084 0.00461254612546125
"10867" "lib/sasl/src/systools_relup.erl" 13 655 0.0198473282442748
"10868" "lib/sasl/src/systools.erl" 1 109 0.00917431192660551
"10869" "lib/sasl/src/systools.hrl" 2 72 0.0277777777777778
"10870" "lib/sasl/test/.gitignore" 1 5 0.2
"10871" "lib/sasl/test/alarm_handler_SUITE.erl" 2 175 0.0114285714285714
"10872" "lib/sasl/test/installer.erl" 7 1120 0.00625
"10873" "lib/sasl/test/Makefile" 6 94 0.0638297872340425
"10874" "lib/sasl/test/overload_SUITE.erl" 2 167 0.0119760479041916
"10875" "lib/sasl/test/rb_SUITE.erl" 3 572 0.00524475524475524
"10876" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app1-1.0/ebin/app1.app" 1 9 0.111111111111111
"10877" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app1-1.0/src/app1_server.erl" 1 32 0.03125
"10878" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app1-1.0/src/app1_sup.erl" 1 17 0.0588235294117647
"10879" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app1-1.0/src/app1.erl" 1 22 0.0454545454545455
"10880" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app2-1.0/ebin/app2.app" 1 9 0.111111111111111
"10881" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app2-1.0/src/app2_server.erl" 1 32 0.03125
"10882" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app2-1.0/src/app2_sup.erl" 1 17 0.0588235294117647
"10883" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib1/app2-1.0/src/app2.erl" 1 17 0.0588235294117647
"10884" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app1-2.0/ebin/app1.app" 1 9 0.111111111111111
"10885" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app1-2.0/ebin/app1.appup" 1 4 0.25
"10886" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app1-2.0/src/app1_server.erl" 1 35 0.0285714285714286
"10887" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app1-2.0/src/app1_sup.erl" 1 17 0.0588235294117647
"10888" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app1-2.0/src/app1.erl" 1 22 0.0454545454545455
"10889" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app2-1.0/ebin/app2.app" 1 9 0.111111111111111
"10890" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app2-1.0/src/app2_server.erl" 1 32 0.03125
"10891" "lib/sasl/test/release_handler_SUITE_data/app1_app2/lib2/app2-1.0/src/app2_sup.erl" 1 17 0.0588235294117647
